"competencia","data","ano","entidade","entidade_nome","bloco","aprovada","distribuida","ocupada","vago","nunca_distribuido","vago_pos_distrib","taxa_vacancia"
201606,2016-06-01,2016,26408,"INSTITUTO FEDERAL DO MARANHAO","26408",3274,2688,2608,666,586,80,20.34
201606,2016-06-01,2016,26409,"INSTITUTO FEDERAL DE MINAS GERAIS","26409",1846,1584,1534,312,262,50,16.9
201606,2016-06-01,2016,26410,"INSTITUTO FED. DO NORTE DE MINAS GERAIS","26410",1318,1249,1207,111,69,42,8.42
201606,2016-06-01,2016,26411,"INSTITUTO FED.DO SUDESTE DE MINAS GERAIS","26411",1251,1187,1173,78,64,14,6.24
201606,2016-06-01,2016,26412,"INSTITUTO FEDERAL DO SUL DE MINAS GERAIS","26412",1112,1080,1064,48,32,16,4.32
201606,2016-06-01,2016,26413,"INSTITUTO FEDERAL DO TRIANGULO MINEIRO","26413",1140,1071,1052,88,69,19,7.72
201606,2016-06-01,2016,26414,"INSTITUTO FEDERAL DE MATO GROSSO","26414",1924,1833,1780,144,91,53,7.48
201606,2016-06-01,2016,26415,"INSTITUTO FEDERAL DE MATO GROSSO DO SUL","26415",1255,827,790,465,428,37,37.05
201606,2016-06-01,2016,26416,"INSTITUTO FEDERAL DO PARA","26416",2613,1693,1609,1004,920,84,38.42
201606,2016-06-01,2016,26417,"INSTITUTO FEDERAL DA PARAIBA","26417",2278,2237,2206,72,41,31,3.16
201606,2016-06-01,2016,26418,"INSTITUTO FEDERAL DE PERNAMBUCO","26418",2341,2131,2067,274,210,64,11.7
201606,2016-06-01,2016,26419,"INSTITUTO FEDERAL DO RIO GRANDE DO SUL","26419",2085,1756,1714,371,329,42,17.79
201606,2016-06-01,2016,26420,"INSTITUTO FEDERAL FARROUPILHA","26420",1376,1320,1301,75,56,19,5.45
201606,2016-06-01,2016,26421,"INSTITUTO FEDERAL DE RONDONIA","26421",1248,1143,979,269,105,164,21.55
201606,2016-06-01,2016,26422,"INSTITUTO FEDERAL CATARINENSE","26422",1852,1750,1577,275,102,173,14.85
201606,2016-06-01,2016,26423,"INSTITUTO FEDERAL DE SERGIPE","26423",1546,1114,1077,469,432,37,30.34
201606,2016-06-01,2016,26424,"INSTITUTO FEDERAL DO TOCANTINS","26424",1240,1207,1155,85,33,52,6.85
201606,2016-06-01,2016,26426,"INSTITUTO FEDERAL DO AMAPA","26426",635,398,361,274,237,37,43.15
201606,2016-06-01,2016,26427,"INSTITUTO FEDERAL DA BAHIA","26427",3070,2586,2497,573,484,89,18.66
201606,2016-06-01,2016,26428,"INSTITUTO FEDERAL DE BRASILIA","26428",1330,1011,980,350,319,31,26.32
201606,2016-06-01,2016,26429,"INSTITUTO FEDERAL DE GOIAS","26429",2096,2006,1929,167,90,77,7.97
201606,2016-06-01,2016,26430,"INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO","26430",1040,982,877,163,58,105,15.67
201606,2016-06-01,2016,26431,"INSTITUTO FEDERAL DO PIAUI","26431",2444,2081,1978,466,363,103,19.07
201606,2016-06-01,2016,26432,"INSTITUTO FEDERAL DO PARANA","26432",2581,1852,1804,777,729,48,30.1
201606,2016-06-01,2016,26433,"INSTITUTO FEDERAL DO RIO DE JANEIRO","26433",2046,1847,1782,264,199,65,12.9
201606,2016-06-01,2016,26434,"INSTITUTO FEDERAL FLUMINENSE","26434",1711,1708,1681,30,3,27,1.75
201606,2016-06-01,2016,26435,"INSTITUTO FEDERAL DO RIO GRANDE DO NORTE","26435",2714,2623,2554,160,91,69,5.9
201606,2016-06-01,2016,26436,"INSTITUTO FEDERAL SUL RIO-GRANDENSE","26436",1730,1715,1668,62,15,47,3.58
201606,2016-06-01,2016,26437,"INSTITUTO FEDERAL DE RORAIMA","26437",701,666,645,56,35,21,7.99
201606,2016-06-01,2016,26438,"INSTITUTO FEDERAL DE SANTA CATARINA","26438",2685,2498,2414,271,187,84,10.09
201606,2016-06-01,2016,26439,"INSTITUTO FEDERAL DE SAO PAULO","26439",4674,4254,3780,894,420,474,19.13
201606,2016-06-01,2016,26440,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","26440",1384,1330,1306,78,54,24,5.64
201606,2016-06-01,2016,26441,"UNIVERSIDADE FEDERAL DO OESTE DO PARA","26441",1131,995,941,190,136,54,16.8
201606,2016-06-01,2016,26442,"UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA","26442",754,585,560,194,169,25,25.73
201606,2016-06-01,2016,26447,"UNIVERSIDADE FEDERAL DO OESTE DA BAHIA","26447",569,444,430,139,125,14,24.43
201606,2016-06-01,2016,26448,"UNIVERSIDADE FED. SUL SUDESTE DO PARA","26448",642,499,481,161,143,18,25.08
201606,2016-06-01,2016,26450,"UNIVERSIDADE FEDERAL DO SUL DA BAHIA","26450",404,379,340,64,25,39,15.84
201606,2016-06-01,2016,30202,"FUNDACAO NACIONAL DOS POVOS INDIGENAS","30202",5667,3181,2168,3499,2486,1013,61.74
201606,2016-06-01,2016,30203,"INST.NAC.METROLOGIA,NORM.E QUAL.INDL.","30203",1964,1385,926,1038,579,459,52.85
201606,2016-06-01,2016,30204,"INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL","30204",1858,1266,990,868,592,276,46.72
201606,2016-06-01,2016,30802,"DEPTO. DE POLICIA RODOVIARIA FEDERAL","30802",13979,13886,11304,2675,93,2582,19.14
201606,2016-06-01,2016,32000,"MINISTERIO DE MINAS E ENERGIA","32000",903,903,262,641,0,641,70.99
201606,2016-06-01,2016,32200,"AGENCIA NACIONAL DE ENERGIA ELETRICA","32200",781,781,643,138,0,138,17.67
201606,2016-06-01,2016,32300,"AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI","32300",836,804,733,103,32,71,12.32
201606,2016-06-01,2016,33206,"SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR","33206",232,160,90,142,72,70,61.21
201606,2016-06-01,2016,35000,"MINISTERIO DAS RELACOES EXTERIORES","35000",5375,4019,3094,2281,1356,925,42.44
201606,2016-06-01,2016,35201,"FUNDACAO ALEXANDRE DE GUSMAO","35201",86,77,53,33,9,24,38.37
201606,2016-06-01,2016,36201,"FUNDACAO OSWALDO CRUZ","36201",6896,6513,5422,1474,383,1091,21.37
201606,2016-06-01,2016,36205,"FUNDACAO NACIONAL DE SAUDE","36205",20927,20915,7033,13894,12,13882,66.39
201606,2016-06-01,2016,36207,"AGENCIA NACIONAL DE VIGILANCIA SANITARIA","36207",2112,2019,1982,130,93,37,6.16
201606,2016-06-01,2016,36208,"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR","36208",715,606,569,146,109,37,20.42
201606,2016-06-01,2016,37000,"DEFENSORIA PUBLICA DA UNIAO","37000",2004,1041,962,1042,963,79,52
201606,2016-06-01,2016,38000,"CONSELHO ADMINIST.DE DEFESA ECONOMICA","38000",53,51,41,12,2,10,22.64
201606,2016-06-01,2016,39250,"AGENCIA NAC. DE TRANSPORTES TERRESTRES","39250",1833,1294,1128,705,539,166,38.46
201606,2016-06-01,2016,39251,"AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS","39251",496,461,416,80,35,45,16.13
201606,2016-06-01,2016,39252,"DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.","39252",4431,3546,2867,1564,885,679,35.3
201606,2016-06-01,2016,40100,"Min. da Integração e Desenv. Regional","40112",798,617,397,401,181,220,50.25
201606,2016-06-01,2016,40108,"MINISTERIO CIENCIA TECNOLOGIA INOVA","40108",5285,4749,3625,1660,536,1124,31.41
201606,2016-06-01,2016,40115,"Ministério da Defesa","40105",3122,2779,1776,1346,343,1003,43.11
201606,2016-06-01,2016,40116,"Advocacia-Geral da União","40106",8794,8732,7225,1569,62,1507,17.84
201606,2016-06-01,2016,40202,"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA","40202",198,198,147,51,0,51,25.76
201606,2016-06-01,2016,40211,"Ministério do Meio Ambiente","40111",984,973,753,231,11,220,23.48
201606,2016-06-01,2016,40301,"COMISSAO NACIONAL DE ENERGIA NUCLEAR","40301",3383,2896,2077,1306,487,819,38.6
201606,2016-06-01,2016,40403,"Fundação Casa de Rui Barbosa","40403",159,156,121,38,3,35,23.9
201606,2016-06-01,2016,40408,"FUNDACAO CULTURAL PALMARES","40408",28,28,27,1,0,1,3.57
201606,2016-06-01,2016,40501,"CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO","40501",1108,912,529,579,196,383,52.26
201606,2016-06-01,2016,40603,"SUPERINTENDENCIA ZONA FRANCA DE MANAUS","40603",634,607,540,94,27,67,14.83
201606,2016-06-01,2016,40604,"INSTITUTO BRASILEIRO DE TURISMO","40604",310,305,130,180,5,175,58.06
201606,2016-06-01,2016,40701,"INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS","40701",6497,6497,3676,2821,0,2821,43.42
201606,2016-06-01,2016,40801,"GOVERNO DO EX-TERRITORIO DO AMAPA","40801",5653,5652,5463,190,1,189,3.36
201606,2016-06-01,2016,40802,"GOVERNO DO EX-TERRITORIO DO ACRE","40802",1,1,0,1,0,1,100
201606,2016-06-01,2016,40803,"GOVERNO DO EX-TERRITORIO DE RONDONIA","40803",2452,2452,2287,165,0,165,6.73
201606,2016-06-01,2016,40804,"GOVERNO DO EX-TERRITORIO DE RORAIMA","40804",4525,4525,4355,170,0,170,3.76
201606,2016-06-01,2016,41231,"AGENCIA NACIONAL DE TELECOMUNICACOES","41231",1849,1647,1454,395,202,193,21.36
201606,2016-06-01,2016,42201,"INSTITUTO NAC. DE COLONIZ E REF AGRARIA","42201",9394,6844,4796,4598,2550,2048,48.95
201606,2016-06-01,2016,42204,"DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS","42204",2888,2887,1471,1417,1,1416,49.07
201606,2016-06-01,2016,42207,"INSTITUTO BRASILEIRO DE MUSEUS","42207",843,692,545,298,151,147,35.35
201606,2016-06-01,2016,44205,"AGENCIA NACIONAL DE AGUAS","44205",399,369,300,99,30,69,24.81
201606,2016-06-01,2016,44206,"INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ","44206",235,234,169,66,1,65,28.09
201606,2016-06-01,2016,44207,"INSTITUTO CHICO MENDES CONSERV.BIODIVER.","44207",2910,2265,1836,1074,645,429,36.91
201606,2016-06-01,2016,45203,"COMISSAO DE VALORES MOBILIARIOS","45203",607,592,497,110,15,95,18.12
201606,2016-06-01,2016,45205,"FUND. INST. BRASIL. GEOG. E ESTATISTICA","45205",11530,11530,5414,6116,0,6116,53.04
201606,2016-06-01,2016,45206,"INSTITUTO DE PESQUISA ECONOMICA APLICADA","45206",1018,1018,420,598,0,598,58.74
201606,2016-06-01,2016,45208,"SUPERINTENDENCIA DE SEGUROS PRIVADOS","45208",828,535,377,451,293,158,54.47
201606,2016-06-01,2016,49000,"MINISTERIO DA INFRAESTRUTURA","49000",1230,1174,628,602,56,546,48.94
201606,2016-06-01,2016,52201,"AGENCIA NACIONAL DE AVIACAO CIVIL","52201",1890,1476,1272,618,414,204,32.7
201606,2016-06-01,2016,53202,"SUPERINTENDENCIA DO DESENV. DA AMAZONIA","53202",224,212,206,18,12,6,8.04
201606,2016-06-01,2016,53203,"SUPERINTENDENCIA DO DESENV. DO NORDESTE","53203",253,229,209,44,24,20,17.39
201606,2016-06-01,2016,53297,"SUP.DE DESENVOLVIMENTO DO CENTRO OESTE","53297",100,100,86,14,0,14,14
201606,2016-06-01,2016,54000,"MINISTERIO DO TURISMO","54000",313,293,203,110,20,90,35.14
201606,2016-06-01,2016,55000,"MINISTERIO DA CIDADANIA","55000",907,637,334,573,270,303,63.18
201606,2016-06-01,2016,57201,"FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO","57201",513,379,278,235,134,101,45.81
201606,2016-06-01,2016,57202,"INSTITUTO NACIONAL DE SEGURO SOCIAL","57202",56448,54896,36829,19619,1552,18067,34.76
201606,2016-06-01,2016,70000,"COMANDO DA MARINHA","70000",12372,11396,5041,7331,976,6355,59.25
201606,2016-06-01,2016,98000,"ORGAO CENTRAL DO SIPEC","98000",6897,0,0,6897,6897,0,100
201607,2016-07-01,2016,13100,"Min. do Desenv. Agrário e Agric. Familiar","42000",616,247,179,437,369,68,70.94
201607,2016-07-01,2016,13300,"Ministério da Agricultura e Pecuária","13000",14524,14010,9555,4969,514,4455,34.21
201607,2016-07-01,2016,15000,"MINISTERIO DA EDUCACAO","15000",41082,2330,984,40098,38752,1346,97.6
201607,2016-07-01,2016,16000,"COMANDO DO EXERCITO","16000",12141,12139,5882,6259,2,6257,51.55
201607,2016-07-01,2016,16100,"FUNDACAO OSORIO","16100",130,130,66,64,0,64,49.23
201607,2016-07-01,2016,17000,"MINISTERIO DA ECONOMIA","economico",57148,55041,31233,25915,2107,23808,45.35
201607,2016-07-01,2016,20000,"MINIST. DA JUSTICA E SEGURANCA PUBLICA","20000",3887,3063,2171,1716,824,892,44.15
201607,2016-07-01,2016,20101,"PRESIDENCIA DA REPUBLICA","20101",494,472,328,166,22,144,33.6
201607,2016-07-01,2016,20102,"VICE-PRESIDENCIA DA REPUBLICA","20102",3,3,0,3,0,3,100
201607,2016-07-01,2016,20114,"AGENCIA BRASILEIRA DE INTELIGENCIA","20114",128,107,58,70,21,49,54.69
201607,2016-07-01,2016,20115,"DEPARTAMENTO DE POLICIA FEDERAL","20115",17939,17543,13950,3989,396,3593,22.24
201607,2016-07-01,2016,20224,"AGENCIA NACIONAL DO CINEMA","20224",363,363,349,14,0,14,3.86
201607,2016-07-01,2016,21000,"COMANDO DA AERONAUTICA","21000",10642,9678,5087,5555,964,4591,52.2
201607,2016-07-01,2016,21201,"CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA","21201",6,6,1,5,0,5,83.33
201607,2016-07-01,2016,21300,"AGENCIA ESPACIAL BRASILEIRA","21300",255,255,38,217,0,217,85.1
201607,2016-07-01,2016,24203,"FUNDACAO NACIONAL DE ARTES","24203",524,524,265,259,0,259,49.43
201607,2016-07-01,2016,24204,"INSTITUTO DO PATR.HIST.E ART. NACIONAL","24204",1265,1264,744,521,1,520,41.19
201607,2016-07-01,2016,24205,"FUNDACAO BIBLIOTECA NACIONAL","24205",543,543,356,187,0,187,34.44
201607,2016-07-01,2016,25000,"MINISTERIO DA SAUDE","25000",110732,105382,64083,46649,5350,41299,42.13
201607,2016-07-01,2016,26104,"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS","26104",507,506,430,77,1,76,15.19
201607,2016-07-01,2016,26105,"INSTITUTO BENJAMIN CONSTANT","26105",284,273,247,37,11,26,13.03
201607,2016-07-01,2016,26106,"FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO","26106",1127,1127,578,549,0,549,48.71
201607,2016-07-01,2016,26107,"INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS","26107",619,534,416,203,85,118,32.79
201607,2016-07-01,2016,26201,"COLEGIO PEDRO II","26201",2246,2243,2211,35,3,32,1.56
201607,2016-07-01,2016,26230,"FUND.UNIV.FED.DO VALE DO SAO FRANCISCO","26230",974,889,878,96,85,11,9.86
201607,2016-07-01,2016,26231,"UNIVERSIDADE FEDERAL DE ALAGOAS","26231",3541,3421,3278,263,120,143,7.43
201607,2016-07-01,2016,26232,"UNIVERSIDADE FEDERAL DA BAHIA","26232",6051,6017,5556,495,34,461,8.18
201607,2016-07-01,2016,26233,"UNIVERSIDADE FEDERAL DO CEARA","26233",6470,6282,6011,459,188,271,7.09
201607,2016-07-01,2016,26234,"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO","26234",4091,4052,3854,237,39,198,5.79
201607,2016-07-01,2016,26235,"UNIVERSIDADE FEDERAL DE GOIAS","26235",5314,5165,4953,361,149,212,6.79
201607,2016-07-01,2016,26236,"UNIVERSIDADE FEDERAL FLUMINENSE","26236",7830,7762,7384,446,68,378,5.7
201607,2016-07-01,2016,26237,"UNIVERSIDADE FEDERAL DE JUIZ DE FORA","26237",3330,3244,3119,211,86,125,6.34
201607,2016-07-01,2016,26238,"UNIVERSIDADE FEDERAL DE MINAS GERAIS","26238",7903,7865,7504,399,38,361,5.05
201607,2016-07-01,2016,26239,"UNIVERSIDADE FEDERAL DO PARA","26239",5508,5300,5081,427,208,219,7.75
201607,2016-07-01,2016,26240,"UNIVERSIDADE FEDERAL DA PARAIBA","26240",6561,6461,6059,502,100,402,7.65
201607,2016-07-01,2016,26241,"UNIVERSIDADE FEDERAL DO PARANA","26241",6544,6476,6252,292,68,224,4.46
201607,2016-07-01,2016,26242,"UNIVERSIDADE FEDERAL DE PERNAMBUCO","26242",7015,6899,6659,356,116,240,5.07
201607,2016-07-01,2016,26243,"UNIVERSIDADE FED. DO RIO GRANDE DO NORTE","26243",5798,5760,5532,266,38,228,4.59
201607,2016-07-01,2016,26244,"UNIVERSIDADE FED. DO RIO GRANDE DO SUL","26244",5757,5642,5481,276,115,161,4.79
201607,2016-07-01,2016,26245,"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","26245",14101,14023,13425,676,78,598,4.79
201607,2016-07-01,2016,26246,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","26246",5995,5887,5566,429,108,321,7.16
201607,2016-07-01,2016,26247,"UNIVERSIDADE FEDERAL DE SANTA MARIA","26247",4856,4764,4581,275,92,183,5.66
201607,2016-07-01,2016,26248,"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO","26248",2446,2394,2304,142,52,90,5.81
201607,2016-07-01,2016,26249,"UNIV. FEDERAL RURAL DO RIO DE JANEIRO","26249",2535,2496,2432,103,39,64,4.06
201607,2016-07-01,2016,26250,"UNIVERSIDADE FEDERAL DE RORAIMA","26250",1074,1029,983,91,45,46,8.47
201607,2016-07-01,2016,26251,"FUNDACAO UNIVERSIDADE FED. DO TOCANTINS","26251",1987,1901,1866,121,86,35,6.09
201607,2016-07-01,2016,26252,"UNIVERSIDADE FEDERAL DE CAMPINA GRANDE","26252",3197,3096,2926,271,101,170,8.48
201607,2016-07-01,2016,26253,"UNIVERSIDADE FEDERAL RURAL DA AMAZONIA","26253",1211,859,820,391,352,39,32.29
201607,2016-07-01,2016,26254,"UNIVERSIDADE FED.DO TRIANGULO MINEIRO","26254",2261,2135,2065,196,126,70,8.67
201607,2016-07-01,2016,26255,"UNI.FED.VALES DO JEQUITINHONHA E MUCURI","26255",1479,1299,1250,229,180,49,15.48
201607,2016-07-01,2016,26256,"CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA","26256",1624,1544,1503,121,80,41,7.45
201607,2016-07-01,2016,26257,"CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS","26257",1680,1661,1615,65,19,46,3.87
201607,2016-07-01,2016,26258,"UNIVERS. TECNOLOGICA FEDERAL DO PARANA","26258",3841,3770,3670,171,71,100,4.45
201607,2016-07-01,2016,26260,"UNIVERSIDADE FEDERAL DE ALFENAS","26260",916,867,837,79,49,30,8.62
201607,2016-07-01,2016,26261,"UNIVERSIDADE FEDERAL DE ITAJUBA","26261",901,883,858,43,18,25,4.77
201607,2016-07-01,2016,26262,"UNIVERSIDADE FEDERAL DE SAO PAULO","26262",5914,5748,5472,442,166,276,7.47
201607,2016-07-01,2016,26263,"UNIVERSIDADE FEDERAL DE LAVRAS","26263",1320,1283,1244,76,37,39,5.76
201607,2016-07-01,2016,26264,"UNIVERSIDADE FED. RURAL DO SEMI-ARIDO","26264",1281,1193,1173,108,88,20,8.43
201607,2016-07-01,2016,26266,"FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA","26266",1792,1690,1670,122,102,20,6.81
201607,2016-07-01,2016,26267,"UNIV.FED. DA INTEGRACAO LATINO-AMERICANA","26267",940,882,858,82,58,24,8.72
201607,2016-07-01,2016,26268,"FUND. UNIVERSIDADE FEDERAL DE RONDONIA","26268",1368,1348,1291,77,20,57,5.63
201607,2016-07-01,2016,26269,"UNIVERSIDADE DO RIO DE JANEIRO","26269",2516,2208,2096,420,308,112,16.69
201607,2016-07-01,2016,26270,"FUNDACAO UNIVERSIDADE DO AMAZONAS","26270",3546,3442,3179,367,104,263,10.35
201607,2016-07-01,2016,26271,"FUNDACAO UNIVERSIDADE DE BRASILIA","26271",6117,5992,5729,388,125,263,6.34
201607,2016-07-01,2016,26272,"FUNDACAO UNIVERSIDADE DO MARANHAO","26272",3664,3576,3416,248,88,160,6.77
201607,2016-07-01,2016,26273,"UNIVERSIDADE FEDERAL DO RIO GRANDE","26273",2150,2087,2009,141,63,78,6.56
201607,2016-07-01,2016,26274,"FUNDACAO UNIV. FEDERAL DE UBERLANDIA","26274",5247,5170,5068,179,77,102,3.41
201607,2016-07-01,2016,26275,"UNIVERSIDADE FEDERAL DO ACRE","26275",1530,1477,1409,121,53,68,7.91
201607,2016-07-01,2016,26276,"UNIVERSIDADE FEDERAL DE MATO GROSSO","26276",3696,3608,3423,273,88,185,7.39
201607,2016-07-01,2016,26277,"FUNDACAO UNIV. FEDERAL DE OURO PRETO","26277",1810,1732,1656,154,78,76,8.51
201607,2016-07-01,2016,26278,"FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS","26278",2794,2770,2690,104,24,80,3.72
201607,2016-07-01,2016,26279,"UNIVERSIDADE FEDERAL DO PIAUI","26279",3130,3053,2966,164,77,87,5.24
201607,2016-07-01,2016,26280,"UNIVERSIDADE FEDERAL DE SAO CARLOS","26280",2377,2312,2241,136,65,71,5.72
201607,2016-07-01,2016,26281,"FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","26281",3090,3030,2951,139,60,79,4.5
201607,2016-07-01,2016,26282,"UNIVERSIDADE FEDERAL DE VICOSA","26282",3725,3695,3578,147,30,117,3.95
201607,2016-07-01,2016,26283,"UNIV. FEDERAL DE MATO GROSSO DO SUL","26283",3608,3370,3359,249,238,11,6.9
201607,2016-07-01,2016,26284,"FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE","26284",569,561,541,28,8,20,4.92
201607,2016-07-01,2016,26285,"FUND. UNIVERSIDADE DE SAO JOAO DEL REI","26285",1459,1409,1325,134,50,84,9.18
201607,2016-07-01,2016,26286,"FUNDACAO UNVERSIDADE FEDERAL DO AMAPA","26286",1188,1098,1077,111,90,21,9.34
201607,2016-07-01,2016,26292,"FUNDACAO JOAQUIM NABUCO","26292",453,453,258,195,0,195,43.05
201607,2016-07-01,2016,26298,"FUND COORD APERF PESSOAL NIVEL SUPERIOR","26298",553,503,391,162,50,112,29.29
201607,2016-07-01,2016,26350,"FUND. UNIV FEDERAL DA GRANDE DOURADOS","26350",1585,1552,1495,90,33,57,5.68
201607,2016-07-01,2016,26351,"UNIV. FEDERAL DO RECONCAVO DA BAHIA","26351",1655,1522,1455,200,133,67,12.08
201607,2016-07-01,2016,26352,"FUNDACAO UNIVERSIDADE FEDERAL DO ABC","26352",1570,1393,1353,217,177,40,13.82
201607,2016-07-01,2016,26401,"INSTITUTO FEDERAL DO ACRE","26401",814,622,599,215,192,23,26.41
201607,2016-07-01,2016,26402,"INSTITUTO FEDERAL DE ALAGOAS","26402",1871,1571,1514,357,300,57,19.08
201607,2016-07-01,2016,26403,"INSTITUTO FEDERAL DO AMAZONAS","26403",1951,1797,1762,189,154,35,9.69
201607,2016-07-01,2016,26404,"INSTITUTO FEDERAL BAIANO","26404",1942,1213,1166,776,729,47,39.96
201607,2016-07-01,2016,26405,"INSTITUTO FEDERAL DO CEARA","26405",3884,2942,2729,1155,942,213,29.74
201607,2016-07-01,2016,26406,"INSTITUTO FEDERAL DO ESPIRITO SANTO","26406",2860,2735,2703,157,125,32,5.49
201607,2016-07-01,2016,26407,"INSTITUTO FEDERAL GOIANO","26407",1310,1288,1268,42,22,20,3.21
201607,2016-07-01,2016,26408,"INSTITUTO FEDERAL DO MARANHAO","26408",3273,2714,2631,642,559,83,19.62
201607,2016-07-01,2016,26409,"INSTITUTO FEDERAL DE MINAS GERAIS","26409",1846,1600,1549,297,246,51,16.09
201607,2016-07-01,2016,26410,"INSTITUTO FED. DO NORTE DE MINAS GERAIS","26410",1318,1256,1212,106,62,44,8.04
201607,2016-07-01,2016,26411,"INSTITUTO FED.DO SUDESTE DE MINAS GERAIS","26411",1251,1190,1178,73,61,12,5.84
201607,2016-07-01,2016,26412,"INSTITUTO FEDERAL DO SUL DE MINAS GERAIS","26412",1111,1084,1066,45,27,18,4.05
201607,2016-07-01,2016,26413,"INSTITUTO FEDERAL DO TRIANGULO MINEIRO","26413",1139,1089,1073,66,50,16,5.79
201607,2016-07-01,2016,26414,"INSTITUTO FEDERAL DE MATO GROSSO","26414",1924,1837,1780,144,87,57,7.48
201607,2016-07-01,2016,26415,"INSTITUTO FEDERAL DE MATO GROSSO DO SUL","26415",1255,830,793,462,425,37,36.81
201607,2016-07-01,2016,26416,"INSTITUTO FEDERAL DO PARA","26416",2613,2197,1615,998,416,582,38.19
201607,2016-07-01,2016,26417,"INSTITUTO FEDERAL DA PARAIBA","26417",2278,2237,2203,75,41,34,3.29
201607,2016-07-01,2016,26418,"INSTITUTO FEDERAL DE PERNAMBUCO","26418",2340,2143,2074,266,197,69,11.37
201607,2016-07-01,2016,26419,"INSTITUTO FEDERAL DO RIO GRANDE DO SUL","26419",2085,1771,1741,344,314,30,16.5
201607,2016-07-01,2016,26420,"INSTITUTO FEDERAL FARROUPILHA","26420",1375,1321,1298,77,54,23,5.6
201607,2016-07-01,2016,26421,"INSTITUTO FEDERAL DE RONDONIA","26421",1247,1243,994,253,4,249,20.29
201607,2016-07-01,2016,26422,"INSTITUTO FEDERAL CATARINENSE","26422",1852,1790,1626,226,62,164,12.2
201607,2016-07-01,2016,26423,"INSTITUTO FEDERAL DE SERGIPE","26423",1545,1112,1073,472,433,39,30.55
201607,2016-07-01,2016,26424,"INSTITUTO FEDERAL DO TOCANTINS","26424",1240,1240,1165,75,0,75,6.05
201607,2016-07-01,2016,26426,"INSTITUTO FEDERAL DO AMAPA","26426",635,398,361,274,237,37,43.15
201607,2016-07-01,2016,26427,"INSTITUTO FEDERAL DA BAHIA","26427",3070,2609,2528,542,461,81,17.65
201607,2016-07-01,2016,26428,"INSTITUTO FEDERAL DE BRASILIA","26428",1330,1016,993,337,314,23,25.34
201607,2016-07-01,2016,26429,"INSTITUTO FEDERAL DE GOIAS","26429",2091,2027,1953,138,64,74,6.6
201607,2016-07-01,2016,26430,"INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO","26430",1040,984,930,110,56,54,10.58
201607,2016-07-01,2016,26431,"INSTITUTO FEDERAL DO PIAUI","26431",2443,2134,2029,414,309,105,16.95
201607,2016-07-01,2016,26432,"INSTITUTO FEDERAL DO PARANA","26432",2582,1876,1832,750,706,44,29.05
201607,2016-07-01,2016,26433,"INSTITUTO FEDERAL DO RIO DE JANEIRO","26433",2045,1846,1777,268,199,69,13.11
201607,2016-07-01,2016,26434,"INSTITUTO FEDERAL FLUMINENSE","26434",1711,1708,1684,27,3,24,1.58
201607,2016-07-01,2016,26435,"INSTITUTO FEDERAL DO RIO GRANDE DO NORTE","26435",2713,2623,2545,168,90,78,6.19
201607,2016-07-01,2016,26436,"INSTITUTO FEDERAL SUL RIO-GRANDENSE","26436",1730,1716,1669,61,14,47,3.53
201607,2016-07-01,2016,26437,"INSTITUTO FEDERAL DE RORAIMA","26437",701,664,642,59,37,22,8.42
201607,2016-07-01,2016,26438,"INSTITUTO FEDERAL DE SANTA CATARINA","26438",2685,2513,2426,259,172,87,9.65
201607,2016-07-01,2016,26439,"INSTITUTO FEDERAL DE SAO PAULO","26439",4674,4298,3915,759,376,383,16.24
201607,2016-07-01,2016,26440,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","26440",1385,1336,1311,74,49,25,5.34
