"competencia","data","ano","nome_cargo","nivel","ocupada","aprovada","orgaos"
202308,2023-08-01,2023,"OPERADOR DE TELEX","NA",1,1,1
202308,2023-08-01,2023,"OPERADOR DE TELEX","NI",4,4,2
202308,2023-08-01,2023,"OPERADOR DE TRANSMISSAO","NI",1,1,1
202308,2023-08-01,2023,"OPERADOR DE VIDEO","NI",1,1,1
202308,2023-08-01,2023,"OPERADOR DE VIDEO CASSETE","NI",1,1,1
202308,2023-08-01,2023,"OPERADOR GERADOR CARACTERES","NI",4,4,1
202308,2023-08-01,2023,"OPERADOR MICROGRAFICO B","NI",1,1,1
202308,2023-08-01,2023,"ORIENTADOR DE APRENDIZAGEM","NS",36,36,1
202308,2023-08-01,2023,"ORIENTADOR DE PROJ DE ASSENTAMENTO","NS",45,45,1
202308,2023-08-01,2023,"ORIENTADOR EM SAUDE","NA",2,2,1
202308,2023-08-01,2023,"PADEIRO","NA",29,29,19
202308,2023-08-01,2023,"PEDAGOGO","NS",29,29,4
202308,2023-08-01,2023,"PEDAGOGO-HABILITACAO","NS",1,1,1
202308,2023-08-01,2023,"PEDREIRO","NA",168,168,55
202308,2023-08-01,2023,"PERFURADOR DIGITADOR","NI",34,34,14
202308,2023-08-01,2023,"PERITO CRIMINAL CIVIL ESPECIAL","NS",2,2,1
202308,2023-08-01,2023,"PERITO CRIMINAL CIVIL TERCEIRA","NS",4,4,2
202308,2023-08-01,2023,"PESQUISADOR","NS",1,1,1
202308,2023-08-01,2023,"PESQUISADOR - JORN 24 H - DEC JUD","NS",1,3,1
202308,2023-08-01,2023,"PESQUISADOR CIENCIA EXATA E DA NATUREZA","NS",10,10,3
202308,2023-08-01,2023,"PESQUISADOR EM CIENCIAS DA SAUDE","NS",10,10,1
202308,2023-08-01,2023,"PESQUISADOR EM TEC E CIEN AGRICOLAS","NS",7,7,1
202308,2023-08-01,2023,"PILOTO DE LANCHA","NA",8,8,2
202308,2023-08-01,2023,"PINTOR DE CENARIO","NI",1,1,1
202308,2023-08-01,2023,"PINTOR DE CONST CENICA E PAINEIS","NA",2,2,2
202308,2023-08-01,2023,"PINTOR-AREA","NA",133,133,49
202308,2023-08-01,2023,"PORTEIRO","NI",354,354,70
202308,2023-08-01,2023,"PRATICO DE ENFERMAGEM","NI",2,2,1
202308,2023-08-01,2023,"PRODUTOR DE TEXTOS DIDATICOS","NS",2,2,1
202308,2023-08-01,2023,"PRODUTOR EXECUTIVO","NS",8,8,3
202308,2023-08-01,2023,"PROFIS DE NIVEL OPERACIONAL","NA",3,3,1
202308,2023-08-01,2023,"PROFISSIONAL ARTES CENICAS","NA",2,2,1
202308,2023-08-01,2023,"PROFISSIONAL ARTES CENICAS","NI",2,2,1
202308,2023-08-01,2023,"PROFISSIONAL ARTES CENICAS","NS",6,6,2
202308,2023-08-01,2023,"PROFISSIONAL ARTES CENICAS II","NI",2,2,1
202308,2023-08-01,2023,"PROFISSIONAL DE NIVEL OPERACIONAL","NA",1,1,1
202308,2023-08-01,2023,"PROGRAMADOR","NI",81,81,21
202308,2023-08-01,2023,"PROGRAMADOR DE COMPUTADOR","NI",4,4,4
202308,2023-08-01,2023,"PROGRAMADOR DE COMPUTADOR","NS",4,4,4
202308,2023-08-01,2023,"PROGRAMADOR DE EDUC PARA O TRABALHO","NS",2,2,2
202308,2023-08-01,2023,"PROGRAMADOR DE MICRO SISTEMAS","NI",2,2,2
202308,2023-08-01,2023,"PROGRAMADOR EDUCACIONAL","NS",6,6,1
202308,2023-08-01,2023,"PROGRAMADOR II","NI",2,2,2
202308,2023-08-01,2023,"PROGRAMADOR III","NI",3,3,3
202308,2023-08-01,2023,"PROGRAMADOR VISUAL","NS",5,5,2
202308,2023-08-01,2023,"PROJECIONISTA","NA",1,1,1
202308,2023-08-01,2023,"PROMOTOR DE EVENTOS","NI",1,1,1
202308,2023-08-01,2023,"PROMOTOR DE EVENTOS","NS",1,1,1
202308,2023-08-01,2023,"PSICOLOGO","NS",25,27,4
202308,2023-08-01,2023,"RADIOTELEGRAFISTA","NI",14,14,3
202308,2023-08-01,2023,"RECEPCIONISTA","NI",190,190,37
202308,2023-08-01,2023,"RECREACIONISTA","NI",33,33,11
202308,2023-08-01,2023,"RECREADOR","NI",9,9,2
202308,2023-08-01,2023,"REDATOR","NS",2,2,1
202308,2023-08-01,2023,"REPORTER","NS",8,8,2
202308,2023-08-01,2023,"RESTAURADOR","NS",3,3,2
202308,2023-08-01,2023,"RESTAURADOR I","NS",2,2,1
202308,2023-08-01,2023,"RESTAURADOR II","NS",3,3,2
202308,2023-08-01,2023,"REVISOR DE PROVAS TIPOGRAFICAS","NI",1,1,1
202308,2023-08-01,2023,"REVISOR DE TEXTOS","NS",1,1,1
202308,2023-08-01,2023,"REVISOR DE TEXTOS COMPOSER","NI",1,1,1
202308,2023-08-01,2023,"SALVA-VIDAS","NI",1,1,1
202308,2023-08-01,2023,"SANITARISTA","NS",16,16,4
202308,2023-08-01,2023,"SECRETARIA","NI",2,2,2
202308,2023-08-01,2023,"SECRETARIA II","NI",1,1,1
202308,2023-08-01,2023,"SECRETARIO","NI",5,5,2
202308,2023-08-01,2023,"SECRETARIO DE ESCOLA","NI",3,3,1
202308,2023-08-01,2023,"SECRETARIO EXECUTIVO","NS",3,3,1
202308,2023-08-01,2023,"SEGUNDO CONDUTOR","NI",1,1,1
202308,2023-08-01,2023,"SERTANISTA","NS",1,1,1
202308,2023-08-01,2023,"SERVENTE","NI",1,1,1
202308,2023-08-01,2023,"SERVENTE DE LIMPEZA","NA",670,671,64
202308,2023-08-01,2023,"SERVENTE DE OBRAS","NA",334,334,51
202308,2023-08-01,2023,"SOCIOLOGO","NS",5,5,3
202308,2023-08-01,2023,"SOLDADOR DE EMBARCACAO","NA",1,1,1
202308,2023-08-01,2023,"SONOPLASTA","NS",2,2,1
202308,2023-08-01,2023,"SUPERVISOR DE OPERACOES","NS",1,1,1
202308,2023-08-01,2023,"SUPERVISOR ESCOLAR","NS",2,2,1
202308,2023-08-01,2023,"SUPERVISOR TECNICO","NS",1,1,1
202308,2023-08-01,2023,"TEC COMUNICACAO SOCIAL","NS",1,1,1
202308,2023-08-01,2023,"TEC DE COLONIZACAO","NI",21,21,5
202308,2023-08-01,2023,"TEC DE LABORATORIO","NI",1,1,1
202308,2023-08-01,2023,"TEC DE NIVEL SUPERIOR","NS",1,1,1
202308,2023-08-01,2023,"TEC DE PLANEJ E ORCAM - (EX-TER)","NI",9,10,1
202308,2023-08-01,2023,"TEC DE PLANEJ E PESQUISA-QUADRO SUPLEMEN","NS",5,5,1
202308,2023-08-01,2023,"TEC EM AEROFOTOGRAMETRIA","NI",2,2,2
202308,2023-08-01,2023,"TEC EM AGRICULTURA E PECUARIA","NI",61,61,1
202308,2023-08-01,2023,"TEC EM ASSUNTOS CULTURAIS","NS",24,24,5
202308,2023-08-01,2023,"TEC EM ASSUNTOS EDUCACIONAIS","NS",5,5,4
202308,2023-08-01,2023,"TEC EM CURTUME E TANAGEM","NI",3,3,1
202308,2023-08-01,2023,"TEC EM ELETROELETRONICA","NI",128,128,41
202308,2023-08-01,2023,"TEC EM ENFERMAGEM DO TRABALHO","NI",4,4,2
202308,2023-08-01,2023,"TEC EM ENSINO E ORIENT EDUCACIONAL","NS",3,7,1
202308,2023-08-01,2023,"TEC EM MANUT ELETROTECNICA","NI",1,1,1
202308,2023-08-01,2023,"TEC EM MANUTENCAO EM AUDIO","NI",1,1,1
202308,2023-08-01,2023,"TEC EM PRESERV ARQUITETONICA II","NS",1,1,1
202308,2023-08-01,2023,"TEC EM REABILIT OU FISIOTERAPIA","NI",9,9,7
202308,2023-08-01,2023,"TEC EM SECRETARIADO","NI",3,3,1
202308,2023-08-01,2023,"TEC ENFERMAGEM","NI",2,2,1
202308,2023-08-01,2023,"TEC ENSINO ORIENTACAO EDUCACIONAL","NS",13,13,3
202308,2023-08-01,2023,"TEC FEDERAL DE FIN E CONT -  (EX-TER)","NI",2,3,1
202308,2023-08-01,2023,"TEC MKT E PROPAGANDA JUNIOR","NI",1,1,1
202308,2023-08-01,2023,"TECNICO","NS",1,1,1
202308,2023-08-01,2023,"TECNICO AGRICOLA","NI",111,111,2
202308,2023-08-01,2023,"TECNICO CADASTRO RURAL","NI",12,12,1
202308,2023-08-01,2023,"TECNICO CONTABILIDADE","NI",1,1,1
202308,2023-08-01,2023,"TECNICO DE ADMINISTRACAO - NS","NS",1,5,1
202308,2023-08-01,2023,"TECNICO DE ARQUIVO","NI",31,31,10
202308,2023-08-01,2023,"TECNICO DE CONTABILIDADE","NI",35,35,2
202308,2023-08-01,2023,"TECNICO DE CONTROLE DE PRODUCAO","NI",2,2,1
202308,2023-08-01,2023,"TECNICO DE DISTRIBUICAO I","NS",1,1,1
202308,2023-08-01,2023,"TECNICO DE DISTRIBUICAO II","NS",2,2,1
202308,2023-08-01,2023,"TECNICO DE ESTATISTICA","NI",1,1,1
202308,2023-08-01,2023,"TECNICO DE INDIGENISMO","NI",16,16,1
202308,2023-08-01,2023,"TECNICO DE LABORATORIO","NI",5,5,2
202308,2023-08-01,2023,"TECNICO DE LABORATORIO - DEC JUDICIAL","NI",6,6,1
202308,2023-08-01,2023,"TECNICO DE MATERIAL","NI",1,1,1
202308,2023-08-01,2023,"TECNICO DE NIVEL MEDIO","NI",72,72,11
202308,2023-08-01,2023,"TECNICO DE NIVEL SUPERIOR","NS",192,192,13
202308,2023-08-01,2023,"TECNICO DE PLANEJAMENTO","NS",15,15,3
202308,2023-08-01,2023,"TECNICO DE PLANEJAMENTO E ORCAMENTO","NI",40,40,1
202308,2023-08-01,2023,"TECNICO DE PROCES DE DADOS","NI",1,1,1
202308,2023-08-01,2023,"TECNICO DE PROCESSAMENTO","NI",1,1,1
202308,2023-08-01,2023,"TECNICO DE PROCESSAMENTO DADOS","NI",1,1,1
202308,2023-08-01,2023,"TECNICO DE SERVICOS DIVERSOS","NI",51,51,2
202308,2023-08-01,2023,"TECNICO DE SISTEMAS","NI",5,5,2
202308,2023-08-01,2023,"TECNICO DE TREINAMENTO","NS",1,1,1
202308,2023-08-01,2023,"TECNICO DOCUMENTACAO","NI",1,1,1
202308,2023-08-01,2023,"TECNICO EDUCACAO","NS",6,6,4
202308,2023-08-01,2023,"TECNICO EDUCACAO  FISICA","NS",1,1,1
202308,2023-08-01,2023,"TECNICO EDUCACAO FISICA","NS",1,1,1
202308,2023-08-01,2023,"TECNICO EM AGRIMENSURA","NI",2,2,1
202308,2023-08-01,2023,"TECNICO EM AGROPECUARIA","NI",4,6,1
202308,2023-08-01,2023,"TECNICO EM ARQUIVO","NI",1,1,1
202308,2023-08-01,2023,"TECNICO EM AS EDUCACIONAIS","NS",11,11,1
202308,2023-08-01,2023,"TECNICO EM ASSUNTOS CULTURAIS","NS",3,3,2
202308,2023-08-01,2023,"TECNICO EM ASSUNTOS EDUCACIONAIS","NS",22,25,2
202308,2023-08-01,2023,"TECNICO EM CARTOGRAFIA","NI",37,37,10
202308,2023-08-01,2023,"TECNICO EM CARTOGRAFIA - NI","NI",1,2,2
202308,2023-08-01,2023,"TECNICO EM COLONIZACAO","NI",74,74,3
202308,2023-08-01,2023,"TECNICO EM COMUNICACAO SOCIAL","NS",8,8,1
202308,2023-08-01,2023,"TECNICO EM CONSERV E RESTAURACAO III","NS",1,1,1
202308,2023-08-01,2023,"TECNICO EM CONTABILIDADE","NI",98,98,3
202308,2023-08-01,2023,"TECNICO EM DOCUMENTACAO","NS",1,1,1
202308,2023-08-01,2023,"TECNICO EM ECONOMIA DOMESTICA","NI",5,5,4
202308,2023-08-01,2023,"TECNICO EM EDUCACAO","NS",1,1,1
202308,2023-08-01,2023,"TECNICO EM EDUCACAO FISICA","NI",17,17,12
202308,2023-08-01,2023,"TECNICO EM ESTRADA","NI",8,8,6
202308,2023-08-01,2023,"TECNICO EM ESTRADAS","NI",2,2,2
202308,2023-08-01,2023,"TECNICO EM MANUTENCAO","NI",3,3,3
202308,2023-08-01,2023,"TECNICO EM MICROFILMAGEM","NI",16,16,7
202308,2023-08-01,2023,"TECNICO EM PESQUISA I","NS",6,6,2
202308,2023-08-01,2023,"TECNICO EM PESQUISA III","NS",1,1,1
202308,2023-08-01,2023,"TECNICO EM PESQUISA IV","NS",1,1,1
202308,2023-08-01,2023,"TECNICO EM PESSOAL","NI",1,1,1
202308,2023-08-01,2023,"TECNICO EM PROMOCAO E DIV CULTURAL","NS",2,2,1
202308,2023-08-01,2023,"TECNICO EM RADIOLOGIA","NI",13,13,1
202308,2023-08-01,2023,"TECNICO EM SANEAMENTO","NI",12,12,10
202308,2023-08-01,2023,"TECNICO EM SAUDE","NS",14,14,1
202308,2023-08-01,2023,"TECNICO EM SECRETARIADO","NI",4,4,3
202308,2023-08-01,2023,"TECNICO EM TURISMO","NS",1,1,1
202308,2023-08-01,2023,"TECNICO ENFERMAGEM","NI",1,1,1
202308,2023-08-01,2023,"TECNICO ESPECIALIZADO","NI",3,3,2
202308,2023-08-01,2023,"TECNICO ESPECIALIZADO","NS",2,2,1
202308,2023-08-01,2023,"TECNICO MANUTENCAO DE AUDIO","NI",1,1,1
202308,2023-08-01,2023,"TECNICO MICROGRAFICO","NI",1,1,1
202308,2023-08-01,2023,"TECNICO MKT PROPAGANDA","NS",2,2,1
202308,2023-08-01,2023,"TECNICO NIVEL MEDIO","NI",11,11,5
202308,2023-08-01,2023,"TECNICO NIVEL SUPERIOR","NS",106,108,5
202308,2023-08-01,2023,"TECNICO OPERACIONAL","NI",7,7,5
202308,2023-08-01,2023,"TECNICO PESQ DESENVOLVIMENTO II","NI",2,2,2
202308,2023-08-01,2023,"TECNICO PROJETISTA","NI",1,1,1
202308,2023-08-01,2023,"TECNOLOGISTA","NI",6,6,4
202308,2023-08-01,2023,"TECNOLOGO EM COOPERATIVISMO","NS",17,17,16
202308,2023-08-01,2023,"TELEFONISTA","NI",302,302,91
202308,2023-08-01,2023,"TELEFONISTA - 30 HORAS","NI",1,1,1
202308,2023-08-01,2023,"TELEFONISTA 30 HORAS","NI",57,57,4
202308,2023-08-01,2023,"TELEFONISTA 40 HORAS","NI",8,8,1
202308,2023-08-01,2023,"TELEFONISTA RECEPCIONISTA","NI",8,8,3
202308,2023-08-01,2023,"TELEFONISTA-RECEPCIONISTA","NI",2,2,1
202308,2023-08-01,2023,"TERAPEUTA OCUPACIONAL","NS",3,3,2
202308,2023-08-01,2023,"TIPOGRAFO","NI",13,13,9
202308,2023-08-01,2023,"TOPOGRAFO","NI",9,9,2
202308,2023-08-01,2023,"TORNEIRO MECANICO","NI",15,15,11
202308,2023-08-01,2023,"TRADUTOR E INTERPRETE","NS",1,1,1
202308,2023-08-01,2023,"TRATORISTA","NA",18,18,7
202308,2023-08-01,2023,"VAQUEIRO","NA",2,2,1
202308,2023-08-01,2023,"VENDEDOR DE ARTESANATO","NA",3,3,1
202308,2023-08-01,2023,"VESTIARISTA","NA",47,47,16
202308,2023-08-01,2023,"VIDREIRO","NI",4,4,2
202308,2023-08-01,2023,"VIGIA","NA",39,39,1
202308,2023-08-01,2023,"VIGIA","NI",15,15,3
202308,2023-08-01,2023,"VIGILANTE","NI",1684,1684,92
202308,2023-08-01,2023,"VISITADOR SANITARIO","NI",290,290,5
202308,2023-08-01,2023,"ZOOTECNISTA","NS",5,5,1
202309,2023-09-01,2023,"ACOUGUEIRO","NA",16,16,7
202309,2023-09-01,2023,"ADERECISTA","NI",1,1,1
202309,2023-09-01,2023,"ADMINISTRADOR","NS",115,116,14
202309,2023-09-01,2023,"ADMINISTRADOR ESCOLAR","NS",2,2,1
202309,2023-09-01,2023,"AFINADOR DE INST MUSICAIS","NI",2,2,1
202309,2023-09-01,2023,"AG DE MECANIZACAO DE APOIO","NI",1,1,1
202309,2023-09-01,2023,"AG DE VIGILANCIA","NI",1,1,1
202309,2023-09-01,2023,"AG INSP SANIT E IND PROD ORIG ANIMAL","NI",1,1,1
202309,2023-09-01,2023,"AG OPERAC DE TELEC E ELETRICIDADE","NA",4,4,4
202309,2023-09-01,2023,"AG TELECOMUNIC E ELETRICIDADE","NI",33,33,3
202309,2023-09-01,2023,"AGENTE ADMINISTRATIVO","NI",786,818,23
202309,2023-09-01,2023,"AGENTE ANALISTA DOCUMENTAL","NI",3,3,2
202309,2023-09-01,2023,"AGENTE ANALISTA GRAF FIS SUP","NI",2,2,2
202309,2023-09-01,2023,"AGENTE ANALISTA PUBLIC OFICIAIS","NI",1,1,1
202309,2023-09-01,2023,"AGENTE ANALISTA PUBLIC OFICIAL","NI",1,1,1
202309,2023-09-01,2023,"AGENTE ATIV AGROPECUARIAS","NI",2,2,1
202309,2023-09-01,2023,"AGENTE ATIVIDADE ADMINISTRATIVA","NI",2,2,1
202309,2023-09-01,2023,"AGENTE AUX DE SAUDE PUBLICA","NA",4,4,2
202309,2023-09-01,2023,"AGENTE CARCERARIO CIVIL ESPECIAL","NI",3,3,1
202309,2023-09-01,2023,"AGENTE CINEFOTO MICROFILMAGEM","NI",3,3,3
202309,2023-09-01,2023,"AGENTE CINEFOTOG E MICROFILMAGEM","NI",2,2,2
202309,2023-09-01,2023,"AGENTE CINEFOTOGRAFIA E MICROFILMALGEM","NI",2,2,1
202309,2023-09-01,2023,"AGENTE DE ANALISTA DOCUMENTAL","NI",1,1,1
202309,2023-09-01,2023,"AGENTE DE ANALISTA GRAF FIS SUP","NI",1,1,1
202309,2023-09-01,2023,"AGENTE DE ATIV AGROPECUARIAS","NI",234,240,11
202309,2023-09-01,2023,"AGENTE DE ATIV MARITIMAS FLUVIAIS","NI",11,11,2
202309,2023-09-01,2023,"AGENTE DE ATIVID AGROPECUARIAS","NI",1,1,1
202309,2023-09-01,2023,"AGENTE DE ATIVIDADE AGROPECUARIA","NI",40,44,2
202309,2023-09-01,2023,"AGENTE DE CINEFOTO MICROFILMAGEM","NI",27,27,8
202309,2023-09-01,2023,"AGENTE DE COLOCACAO","NI",16,16,4
202309,2023-09-01,2023,"AGENTE DE COMBATE AS ENDEMIAS","NA",4288,4288,1
202309,2023-09-01,2023,"AGENTE DE COMUNICACAO SOCIAL","NI",11,11,5
202309,2023-09-01,2023,"AGENTE DE HIG SEGURANCA NO TRABALHO","NI",3,3,1
202309,2023-09-01,2023,"AGENTE DE HIGIENE E SEG NO TRABALHO","NI",27,27,2
202309,2023-09-01,2023,"AGENTE DE LIMP E CONSERVACAO","NA",194,194,2
202309,2023-09-01,2023,"AGENTE DE LIMPEZA E CONSERVACAO","NA",1,1,1
202309,2023-09-01,2023,"AGENTE DE MECANIZACAO DE APOIO","NI",11,11,7
202309,2023-09-01,2023,"AGENTE DE MECANIZACAO E APOIO","NI",1,1,1
202309,2023-09-01,2023,"AGENTE DE POLICIA CIVIL ESPECIAL","NI",250,272,3
202309,2023-09-01,2023,"AGENTE DE POLICIA CIVIL PRIMEIRA","NI",3,6,2
202309,2023-09-01,2023,"AGENTE DE POLICIA CIVIL SEGUNDA","NI",9,9,3
202309,2023-09-01,2023,"AGENTE DE POLICIA CIVIL TERCEIRA","NI",133,161,3
202309,2023-09-01,2023,"AGENTE DE PORTARIA","NA",2,2,1
202309,2023-09-01,2023,"AGENTE DE PORTARIA","NI",2124,2125,50
202309,2023-09-01,2023,"AGENTE DE PORTARIA - 30 H","NI",1,1,1
202309,2023-09-01,2023,"AGENTE DE PROGRAMAS ASSISTENCIAIS","NI",20,20,3
202309,2023-09-01,2023,"AGENTE DE SAUDE","NI",9,9,3
202309,2023-09-01,2023,"AGENTE DE SAUDE PUBLICA","NI",3673,3673,6
202309,2023-09-01,2023,"AGENTE DE SERV COMPLEMENTARES","NI",96,96,8
202309,2023-09-01,2023,"AGENTE DE SERV DE ENGENHARIA","NI",238,238,9
202309,2023-09-01,2023,"AGENTE DE SERV GERAIS","NA",1,1,1
202309,2023-09-01,2023,"AGENTE DE SERVICOS COMPLEMENTARES","NI",2,2,2
202309,2023-09-01,2023,"AGENTE DE SERVICOS DE ENGENHARIA","NI",21,22,2
202309,2023-09-01,2023,"AGENTE DE SERVICOS DE SAUDE","NI",2,2,1
202309,2023-09-01,2023,"AGENTE DE SERVICOS DIVERSOS","NI",466,467,2
202309,2023-09-01,2023,"AGENTE DE SERVICOS GERAIS","NA",2,2,1
202309,2023-09-01,2023,"AGENTE DE SERVICOS GERAIS","NI",5,5,2
202309,2023-09-01,2023,"AGENTE DE TELECOMUNI E ELETRICIDADE","NI",90,90,1
202309,2023-09-01,2023,"AGENTE DE TELECOMUNIC E ELETRICIDADE","NI",8,8,2
202309,2023-09-01,2023,"AGENTE DE TRANSP MARITIMO E FLUVIAL","NA",3,3,1
202309,2023-09-01,2023,"AGENTE DE TRANSP MARITIMO E FLUVIAL","NI",9,9,1
202309,2023-09-01,2023,"AGENTE DE TRANSP MARITIMO FLUVIAL","NA",2,2,1
202309,2023-09-01,2023,"AGENTE DE TRANSP MARITIMO FLUVIAL","NI",18,18,4
202309,2023-09-01,2023,"AGENTE DE VIGILANCIA","NI",1170,1170,35
202309,2023-09-01,2023,"AGENTE DE VIGILANCIA - NA","NA",3,5,1
202309,2023-09-01,2023,"AGENTE EM AGRUPECUARIA","NI",8,8,1
202309,2023-09-01,2023,"AGENTE OPERAC DE TELEC E ELETR","NA",21,21,2
202309,2023-09-01,2023,"AGENTE PROGRAMAS ASSISTENCIAIS","NI",1,1,1
202309,2023-09-01,2023,"AGENTE SANITARIO","NA",15,15,1
202309,2023-09-01,2023,"AGENTE SERVICOS ENGENHARIA","NI",96,96,12
202309,2023-09-01,2023,"AGENTE TELEC ELETRICIDADE","NI",101,101,15
202309,2023-09-01,2023,"AGENTE TELECOMUNICAO E ELETRICIDADE","NI",1,1,1
202309,2023-09-01,2023,"AJUDANTE DE MANUTENCAO","NA",1,1,1
202309,2023-09-01,2023,"AJUDANTE DE TRANSP MARITIMO E FLUVIAL","NA",1,1,1
202309,2023-09-01,2023,"AJUSTADOR MECANICO","NA",8,8,6
202309,2023-09-01,2023,"ALMOXARIFE","NI",102,102,44
202309,2023-09-01,2023,"ALMOXARIFE TECNICO","NI",2,2,1
202309,2023-09-01,2023,"ANALISTA","NS",1,1,1
202309,2023-09-01,2023,"ANALISTA ACOMP PROJETOS","NS",1,1,1
202309,2023-09-01,2023,"ANALISTA DE INFORMACOES","NS",11,11,7
202309,2023-09-01,2023,"ANALISTA DE O E M","NS",3,3,1
202309,2023-09-01,2023,"ANALISTA DE PLANEJ E ORCAM - (EX-TER)","NS",8,9,2
202309,2023-09-01,2023,"ANALISTA DE RECURSOS HUMANOS II","NS",2,2,1
202309,2023-09-01,2023,"ANALISTA DE SEG NAC E MOBILIZACAO","NS",1,1,1
202309,2023-09-01,2023,"ANALISTA DE SISTEMA","NS",70,70,15
202309,2023-09-01,2023,"ANALISTA DE SISTEMAS","NS",54,54,11
202309,2023-09-01,2023,"ANALISTA DE SISTEMAS B","NS",1,1,1
202309,2023-09-01,2023,"ANALISTA DE SISTEMAS E METODOS","NS",1,1,1
202309,2023-09-01,2023,"ANALISTA DE SISTEMAS III","NS",2,2,1
202309,2023-09-01,2023,"ANALISTA DE SUPORTE DE SISTEMAS B","NS",2,2,2
202309,2023-09-01,2023,"ANALISTA ECONOMIA E FINANCAS I","NS",2,2,1
202309,2023-09-01,2023,"ANALISTA ECONOMIA E FINANCAS II","NS",1,1,1
202309,2023-09-01,2023,"ANALISTA ECONOMIA E FINANCAS III","NS",2,2,1
202309,2023-09-01,2023,"ANALISTA ECONOMICO","NS",1,1,1
202309,2023-09-01,2023,"ANALISTA PESQ E TECNOLOGIA II","NS",1,1,1
202309,2023-09-01,2023,"ANALISTA PESQ E TECNOLOGIA III","NS",1,1,1
202309,2023-09-01,2023,"ANALISTA PROCES DE DADOS","NS",2,2,1
202309,2023-09-01,2023,"ANALISTA PROCESSO LIBERACOES","NI",1,1,1
202309,2023-09-01,2023,"APONTADOR","NA",18,18,7
202309,2023-09-01,2023,"ARMADOR","NA",5,5,3
202309,2023-09-01,2023,"ARMAZENISTA","NA",64,64,21
202309,2023-09-01,2023,"ARMAZENISTA","NI",2,2,1
202309,2023-09-01,2023,"ARQUITETO","NS",2,3,2
202309,2023-09-01,2023,"ARQUIVISTA","NS",3,3,1
202309,2023-09-01,2023,"ARQUIVISTA DE TAPES","NI",2,2,2
202309,2023-09-01,2023,"ARTIF DE CARPINT E MARCENARIA","NA",27,27,5
202309,2023-09-01,2023,"ARTIF DE CARPINT E MARCENARIA","NI",79,79,6
202309,2023-09-01,2023,"ARTIF DE CARPINT MARCENARIA","NI",42,42,13
202309,2023-09-01,2023,"ARTIF DE CONF DE ROUPAS E UNIFORMES","NI",2,2,1
202309,2023-09-01,2023,"ARTIF DE CONFEC DE ROUPAS E UNIFORMES","NA",1,1,1
202309,2023-09-01,2023,"ARTIF DE CONFEC ROUPAS UNIFORME","NI",3,3,1
202309,2023-09-01,2023,"ARTIF DE ELETRIC COMUNICACOES","NA",13,13,6
202309,2023-09-01,2023,"ARTIF DE ELETRIC E COMUNICACAO","NI",80,80,12
202309,2023-09-01,2023,"ARTIF DE ELETRIC E COMUNICACOES","NA",5,5,2
202309,2023-09-01,2023,"ARTIF DE ELETRIC E COMUNICACOES","NI",8,8,2
202309,2023-09-01,2023,"ARTIF DE ELETRICIDADE E COMUNICACAO","NI",1,1,1
202309,2023-09-01,2023,"ARTIF DE EST DE OBRAS E METALURGIA","NA",1,1,1
202309,2023-09-01,2023,"ARTIF DE EST DE OBRAS E METALURGIA","NI",5,5,2
202309,2023-09-01,2023,"ARTIF DE ESTRUT DE OBRAS E METALURGIA","NI",14,14,2
202309,2023-09-01,2023,"ARTIF DE ESTRUT DE OBRAS METALURGIA","NA",7,7,1
202309,2023-09-01,2023,"ARTIF DE ESTRUT DE OBRAS METALURGIA","NI",44,44,8
202309,2023-09-01,2023,"ARTIF DE ESTRUT OBRAS METALURGIA","NA",1,1,1
202309,2023-09-01,2023,"ARTIF DE MANUTENCAO","NI",9,9,4
202309,2023-09-01,2023,"ARTIF DE MANUTENCAO DE VEICULOS","NI",16,16,1
202309,2023-09-01,2023,"ARTIF DE MUNICAO E PIROTECNIA","NI",27,27,1
202309,2023-09-01,2023,"ARTIF DE PINTURA E ALVENARIA","NA",1,1,1
202309,2023-09-01,2023,"ARTIF EM MUNICAO E PIROTECNIA","NI",2,2,1
202309,2023-09-01,2023,"ARTIF ESPEC DE ELETR E COMUNICACOES","NI",1,1,1
202309,2023-09-01,2023,"ARTIFICE","NA",22,22,3
202309,2023-09-01,2023,"ARTIFICE","NI",81,81,9
202309,2023-09-01,2023,"ARTIFICE CARPINTARIA MARCENARIA","NI",4,4,1
202309,2023-09-01,2023,"ARTIFICE DE AERONAUTICA","NI",4,4,1
202309,2023-09-01,2023,"ARTIFICE DE ARTES GRAFICAS","NA",32,33,9
202309,2023-09-01,2023,"ARTIFICE DE ARTES GRAFICAS","NI",117,117,23
202309,2023-09-01,2023,"ARTIFICE DE CARPINT E MARCENARIA","NI",2,2,1
202309,2023-09-01,2023,"ARTIFICE DE CARPINTARIA E MARCENARIA","NI",2,2,1
202309,2023-09-01,2023,"ARTIFICE DE ELETRIC E COMUNIC","NI",1,1,1
202309,2023-09-01,2023,"ARTIFICE DE ELETRIC E COMUNICACOES","NI",40,40,5
202309,2023-09-01,2023,"ARTIFICE DE ELETRICIDADE","NA",1,1,1
202309,2023-09-01,2023,"ARTIFICE DE ELETRICIDADE E COMUNICACAO","NI",6,6,2
202309,2023-09-01,2023,"ARTIFICE DE ESTRUT DE OBRAS E METALURGIA","NI",1,1,1
202309,2023-09-01,2023,"ARTIFICE DE MECANICA","NA",79,79,9
202309,2023-09-01,2023,"ARTIFICE DE MECANICA","NI",482,482,21
